item_id,carat,cut,color,clarity,depth,table,x,y,z
24965,2.02,Premium,H,SI1,63.0,60.0,7.85,7.79,4.93
8312,1.0,Good,H,SI1,63.9,56.0,6.28,6.31,4.02
49594,0.71,Ideal,G,SI1,61.4,57.0,5.76,5.8,3.55
11363,1.1,Very Good,G,SI1,62.3,58.0,6.55,6.61,4.1
46548,0.51,Ideal,E,VS2,62.4,57.0,5.13,5.1,3.19
26665,2.0,Premium,D,SI2,60.8,60.0,8.15,8.1,4.94
40810,0.52,Ideal,G,SI2,61.5,56.0,5.15,5.19,3.18
11153,0.97,Ideal,H,VS2,62.9,56.0,6.35,6.31,3.98
2414,0.87,Very Good,H,SI1,62.2,57.0,6.05,6.11,3.78
51670,0.72,Ideal,E,SI2,62.3,54.0,5.75,5.78,3.59
21248,1.8,Ideal,H,SI1,62.2,57.0,7.79,7.71,4.82
26889,2.06,Premium,F,SI2,61.7,59.0,8.21,8.13,5.04
11592,1.11,Very Good,D,SI2,59.9,57.0,6.72,6.74,4.03
46927,0.52,Premium,G,VS1,62.4,59.0,5.16,5.13,3.21
46030,0.57,Ideal,G,VS2,61.6,57.0,5.36,5.32,3.29
10127,1.11,Ideal,H,SI2,62.6,56.0,6.58,6.65,4.14
3016,0.73,Very Good,E,VS2,61.5,58.0,5.71,5.8,3.54
23134,1.66,Ideal,I,VS2,62.3,54.0,7.58,7.61,4.73
31287,0.33,Ideal,F,SI2,62.3,55.0,4.44,4.49,2.78
19773,1.52,Premium,F,SI2,62.3,59.0,7.37,7.33,4.58
22672,1.26,Ideal,G,VVS1,62.1,57.0,6.91,7.01,4.32
35620,0.36,Very Good,G,SI2,61.9,56.0,4.55,4.59,2.83
39139,0.41,Premium,G,VS2,61.9,59.0,4.77,4.73,2.94
12943,1.01,Fair,D,SI1,66.0,57.0,6.29,6.22,4.13
44341,0.5,Very Good,D,VS2,63.8,56.0,5.05,5.08,3.23
51558,0.7,Good,D,SI2,63.7,58.0,5.64,5.6,3.58
42357,0.59,Very Good,F,SI2,63.4,57.0,5.32,5.28,3.36
39289,0.3,Ideal,H,VS2,62.1,55.0,4.33,4.36,2.7
15731,1.51,Fair,H,SI2,64.5,59.0,7.21,7.15,4.63
33495,0.32,Ideal,F,VS2,62.2,55.0,4.37,4.35,2.71
31087,0.3,Good,D,VVS2,63.6,55.0,4.25,4.31,2.72
36898,0.4,Ideal,E,VS1,62.1,55.0,4.79,4.75,2.96
33715,0.33,Ideal,H,IF,61.4,54.0,4.47,4.49,2.75
35531,0.32,Ideal,G,IF,61.3,56.0,4.4,4.44,2.71
22270,1.27,Very Good,G,VVS2,61.5,58.0,6.9,6.96,4.26
39636,0.34,Ideal,G,IF,61.9,54.0,4.49,4.46,2.77
7574,0.9,Good,F,VS2,63.3,57.0,6.04,6.09,3.84
19497,1.21,Ideal,H,VVS2,61.3,57.0,6.92,6.87,4.23
15500,1.0,Good,F,VS2,63.8,58.0,6.32,6.28,4.02
24679,1.58,Very Good,G,VS2,59.6,58.0,7.59,7.69,4.55
33923,0.3,Ideal,E,VS2,62.4,56.0,4.33,4.26,2.68
47945,0.59,Ideal,G,VS1,61.1,58.0,5.39,5.41,3.3
3743,0.3,Ideal,F,VS1,61.0,56.0,4.35,4.37,2.66
42933,0.32,Very Good,H,VS2,62.4,58.0,4.33,4.36,2.71
42945,0.3,Very Good,F,SI2,63.5,57.0,4.25,4.22,2.69
38217,0.43,Ideal,E,SI1,61.5,56.0,4.9,4.85,3.0
1756,0.77,Very Good,F,SI1,59.6,60.0,5.95,5.97,3.55
18257,1.04,Ideal,G,VS2,60.7,56.0,6.59,6.54,3.99
32699,0.31,Ideal,F,VS2,62.3,55.0,4.38,4.35,2.72
23613,1.51,Very Good,G,VS2,61.5,59.0,7.34,7.38,4.53
19680,0.4,Ideal,D,SI2,61.3,56.0,4.72,4.77,2.91
12546,1.15,Very Good,H,SI1,62.4,57.0,6.68,6.71,4.18
46324,0.51,Ideal,G,VS1,61.8,60.0,5.08,5.12,3.15
49630,0.32,Premium,J,VS1,61.9,58.0,4.39,4.33,2.7
15759,1.02,Premium,G,VS2,62.5,58.0,6.41,6.46,4.02
2606,0.9,Very Good,I,SI1,62.6,58.0,6.08,6.15,3.83
47992,0.32,Very Good,F,SI1,59.3,58.0,4.47,4.5,2.66
4323,0.8,Ideal,D,SI1,62.6,55.0,5.91,5.94,3.71
14693,1.0,Ideal,D,SI1,59.9,56.0,6.51,6.54,3.91
22217,1.55,Ideal,D,SI2,61.1,56.0,7.45,7.48,4.56
27432,2.02,Ideal,H,VS2,61.6,56.0,8.17,8.12,5.02
51130,0.58,Ideal,F,VVS2,62.0,55.0,5.32,5.4,3.31
47052,0.71,Premium,I,SI2,60.3,58.0,5.72,5.78,3.47
22055,1.71,Premium,H,VS2,59.2,61.0,7.83,7.77,4.62
4147,1.01,Good,E,SI2,63.9,58.0,6.31,6.37,4.05
1081,0.73,Ideal,I,VS1,61.5,55.0,5.8,5.84,3.58
42021,0.52,Very Good,F,SI1,62.6,58.0,5.11,5.14,3.21
46194,0.51,Premium,F,VS1,62.2,58.0,5.14,5.12,3.19
7072,0.33,Ideal,G,VS2,62.5,57.0,4.39,4.41,2.75
43275,0.3,Ideal,I,SI1,62.2,57.0,4.27,4.25,2.65
28858,0.4,Very Good,E,SI1,59.8,61.0,4.76,4.81,2.86
32509,0.4,Good,E,SI2,64.2,57.0,4.7,4.68,3.01
25306,2.21,Premium,H,SI1,61.1,58.0,8.39,8.34,5.11
8856,1.0,Premium,F,SI2,61.6,58.0,6.44,6.35,3.94
8002,1.01,Ideal,G,SI2,60.5,58.0,6.52,6.48,3.93
6192,0.9,Very Good,D,SI1,61.1,63.0,6.21,6.17,3.78
26417,1.7,Premium,G,VS2,59.0,58.0,7.85,7.8,4.62
49313,0.34,Ideal,G,SI1,61.8,54.0,4.48,4.51,2.78
954,0.77,Premium,E,SI1,59.8,61.0,5.99,5.95,3.57
15068,1.03,Premium,D,SI1,61.2,54.0,6.61,6.53,4.02
26783,1.52,Premium,E,VS1,60.6,58.0,7.38,7.44,4.49
19881,1.5,Very Good,F,SI2,62.3,60.0,7.29,7.34,4.56
11981,1.06,Premium,F,SI1,61.0,58.0,6.6,6.65,4.04
7487,1.02,Premium,F,SI2,62.0,59.0,6.42,6.33,3.95
8867,1.15,Very Good,H,SI2,63.0,54.0,6.64,6.73,4.21
23856,2.1,Fair,G,SI2,61.4,66.0,8.26,8.19,5.05
47934,0.56,Ideal,E,VS2,61.7,54.0,5.35,5.28,3.28
33129,0.31,Ideal,E,VVS2,61.6,57.0,4.33,4.37,2.68
2584,0.96,Premium,G,SI2,62.7,60.0,6.29,6.11,3.89
37845,0.33,Ideal,D,VS2,61.9,57.0,4.47,4.42,2.75
10593,0.91,Good,E,VS2,56.3,64.0,6.37,6.42,3.6
23711,0.4,Ideal,G,SI2,62.0,56.0,4.73,4.76,2.94
29119,0.34,Good,H,VS1,64.0,58.0,4.49,4.45,2.86
50749,0.7,Very Good,E,SI2,63.2,56.0,5.6,5.64,3.55
44238,0.52,Ideal,H,VS2,61.8,56.0,5.19,5.16,3.2
7354,1.13,Premium,J,SI1,61.3,59.0,6.77,6.67,4.12
8552,1.01,Ideal,E,SI2,62.8,57.0,6.38,6.35,4.0
45715,0.56,Ideal,E,SI1,62.3,56.0,5.3,5.26,3.29
23720,0.25,Very Good,F,VVS1,62.2,56.0,4.02,4.03,2.5
33513,0.32,Premium,D,VS2,58.8,59.0,4.52,4.49,2.65
6153,0.93,Ideal,D,SI2,62.5,55.0,6.2,6.24,3.89
41782,0.54,Ideal,D,SI2,61.3,57.0,5.27,5.24,3.22
18995,1.01,Premium,E,VS1,62.0,59.0,6.38,6.42,3.97
22604,1.27,Ideal,F,VS2,61.0,54.0,7.0,7.02,4.28
44408,0.51,Ideal,E,SI1,60.9,56.0,5.16,5.19,3.15
4744,0.91,Premium,F,SI2,61.4,60.0,6.21,6.23,3.82
27385,0.41,Ideal,J,VS1,62.1,56.0,4.75,4.79,2.96
6091,1.0,Very Good,H,SI2,63.1,58.0,6.29,6.36,3.99
19993,1.01,Ideal,F,VVS2,61.8,56.0,6.46,6.49,4.0
35496,0.41,Very Good,F,SI1,63.4,57.0,4.74,4.73,3.0
40819,0.39,Ideal,D,VS1,62.0,57.0,4.71,4.67,2.91
49773,0.34,Fair,F,I1,55.8,62.0,4.72,4.6,2.6
22428,3.05,Premium,E,I1,60.9,58.0,9.26,9.25,5.66
6313,0.91,Premium,F,SI1,61.0,59.0,6.23,6.19,3.79
29697,0.31,Ideal,H,VVS1,61.5,54.0,4.36,4.39,2.69
34842,0.3,Ideal,G,VVS2,60.6,57.0,4.35,4.33,2.63
50056,0.83,Ideal,I,VS2,62.9,56.0,5.98,5.94,3.75
21772,1.23,Ideal,F,VS1,62.5,54.0,6.85,6.82,4.27
13717,0.3,Ideal,E,VS2,60.6,59.0,4.3,4.34,2.62
7854,0.9,Very Good,D,SI1,63.5,57.0,6.15,6.11,3.89
15280,1.16,Premium,G,SI1,62.5,58.0,6.73,6.68,4.19
3507,0.74,Ideal,G,VVS1,61.9,54.0,5.8,5.84,3.6
41786,0.55,Ideal,H,SI1,61.5,54.0,5.3,5.33,3.27
36991,0.54,Ideal,I,SI2,61.8,54.0,5.24,5.27,3.25
15369,0.3,Premium,F,VS2,62.5,58.0,4.26,4.28,2.67
8448,1.01,Premium,E,SI2,59.1,60.0,6.57,6.55,3.88
35709,0.3,Ideal,D,VS2,60.8,57.0,4.38,4.33,2.65
46014,0.53,Premium,G,VS1,63.0,58.0,5.17,5.15,3.25
695,0.79,Ideal,D,SI2,62.8,57.0,5.9,5.85,3.69
48990,0.72,Ideal,I,VS1,61.0,57.0,5.76,5.83,3.56
5612,0.92,Very Good,F,SI2,62.8,56.0,6.19,6.23,3.9
5121,1.04,Ideal,J,SI2,60.4,57.0,6.55,6.6,3.97
2493,0.91,Ideal,F,SI2,61.7,55.0,6.27,6.2,3.85
46744,0.72,Fair,I,SI1,64.8,54.0,5.69,5.67,3.68
44829,0.51,Good,E,SI1,64.3,54.0,5.1,5.07,3.27
33601,0.31,Very Good,G,SI1,63.0,56.0,4.3,4.34,2.72
25514,2.03,Ideal,E,SI2,62.3,56.0,8.11,8.09,5.05
8612,0.9,Premium,E,SI1,62.7,60.0,6.13,6.03,3.81
48281,0.53,Ideal,D,VS2,61.4,56.0,5.23,5.2,3.2
36146,0.33,Ideal,E,VS2,61.9,54.0,4.47,4.42,2.75
16486,1.29,Premium,H,SI1,61.6,57.0,7.02,6.97,4.31
5567,0.8,Ideal,F,VS1,61.2,56.0,5.98,6.01,3.67
37889,0.36,Ideal,G,IF,62.0,57.0,4.54,4.58,2.82
1114,0.71,Ideal,F,VS2,62.2,56.0,5.74,5.71,3.56
6555,1.11,Ideal,J,SI2,62.5,57.0,6.64,6.6,4.14
15441,1.0,Good,F,VS2,63.2,59.0,6.3,6.35,4.0
38340,0.32,Premium,G,IF,59.9,58.0,4.43,4.42,2.65
7305,0.96,Premium,G,SI2,59.3,58.0,6.49,6.43,3.83
29986,0.32,Ideal,F,VS1,61.9,57.0,4.38,4.41,2.72
29129,0.3,Very Good,H,IF,62.3,56.0,4.3,4.33,2.68
1929,1.01,Premium,H,SI2,59.4,62.0,6.47,6.43,3.83
14895,1.26,Ideal,H,SI2,61.0,56.0,6.99,6.95,4.25
37830,0.33,Ideal,D,VS2,61.8,56.0,4.48,4.45,2.76
30975,0.37,Premium,F,VS2,60.6,58.0,4.63,4.67,2.82
8729,0.27,Good,E,VVS1,63.9,57.0,4.07,4.1,2.61
42466,0.5,Premium,E,SI1,62.3,58.0,5.09,5.15,3.19
20820,1.1,Very Good,G,VVS2,60.5,55.7,6.7,6.76,4.07
37777,0.37,Premium,E,VS1,61.5,55.0,4.7,4.66,2.88
23906,1.61,Very Good,G,SI1,62.6,56.0,7.44,7.54,4.69
64,0.42,Premium,I,SI2,61.5,59.0,4.78,4.84,2.96
20472,1.59,Ideal,I,SI2,60.5,55.1,7.55,7.62,4.59
31701,0.36,Premium,F,SI1,61.1,59.0,4.59,4.55,2.79
2114,0.9,Very Good,J,VS2,61.9,59.0,6.14,6.2,3.82
29729,0.31,Good,H,VVS1,63.1,57.0,4.25,4.31,2.7
25460,3.01,Premium,G,SI2,59.8,58.0,9.44,9.37,5.62
9423,1.01,Ideal,G,SI1,61.8,57.0,6.41,6.46,3.98
20152,1.22,Ideal,G,VS1,62.5,57.0,6.82,6.77,4.25
3744,0.3,Premium,F,VS1,61.0,58.0,4.33,4.36,2.65
23453,1.01,Ideal,D,VVS2,61.9,56.0,6.41,6.45,3.98
10082,0.95,Very Good,E,SI1,62.8,59.0,6.21,6.25,3.91
53357,0.7,Premium,G,VS2,58.1,55.0,5.83,5.8,3.38
46445,0.52,Very Good,E,VS2,63.5,54.0,5.19,5.11,3.27
52473,0.7,Very Good,E,SI1,63.2,57.0,5.63,5.61,3.55
51812,1.01,Ideal,I,I1,61.6,56.0,6.45,6.43,3.97
32617,0.3,Ideal,H,VS2,62.1,55.0,4.3,4.33,2.68
24479,1.1,Ideal,E,VVS1,61.1,56.0,6.69,6.73,4.1
28162,0.3,Ideal,H,VVS1,61.6,57.0,4.3,4.34,2.66
6310,0.56,Very Good,D,IF,62.5,59.0,5.26,5.3,3.3
41998,0.43,Ideal,D,VS1,62.1,56.0,4.87,4.85,3.02
13762,1.1,Ideal,G,SI1,61.6,56.0,6.59,6.68,4.09
38215,0.43,Premium,E,SI1,62.4,56.0,4.83,4.79,3.0
24030,0.35,Ideal,G,VS2,61.0,57.0,4.54,4.57,2.78
12976,1.06,Premium,D,SI2,62.5,56.0,6.61,6.47,4.09
33953,0.23,Very Good,E,VVS2,58.0,60.0,4.04,4.07,2.35
33268,0.3,Ideal,G,IF,62.6,54.0,4.3,4.33,2.7
35630,0.3,Very Good,I,VS1,62.0,58.0,4.25,4.3,2.65
4567,0.93,Premium,H,SI1,62.8,58.0,6.24,6.21,3.91
25171,1.7,Ideal,H,VS2,62.2,57.0,7.67,7.63,4.76
3831,1.0,Ideal,I,SI1,58.5,55.0,6.47,6.42,3.77
49841,0.71,Premium,H,VS2,61.3,58.0,5.76,5.82,3.55
37404,0.51,Ideal,H,SI2,61.8,53.0,5.14,5.18,3.19
53834,0.7,Premium,E,VS2,62.5,59.0,5.65,5.62,3.52
50596,0.71,Premium,G,SI1,62.3,56.0,5.69,5.65,3.53
24308,2.0,Fair,H,SI2,65.9,58.0,7.84,7.8,5.15
28680,0.24,Ideal,F,IF,62.9,55.0,3.96,3.98,2.5
7866,1.0,Very Good,E,SI2,62.5,59.0,6.31,6.37,3.96
44532,0.51,Fair,F,VS2,56.3,61.0,5.34,5.29,2.99
50003,0.74,Fair,H,VS1,66.3,63.0,5.63,5.5,3.69
43776,0.63,Good,I,VS2,56.1,65.0,5.73,5.78,3.23
31024,0.31,Ideal,G,VS1,61.9,55.0,4.37,4.36,2.7
38673,0.44,Premium,E,SI1,62.2,60.0,4.86,4.79,3.0
53010,0.7,Ideal,F,SI1,62.1,56.0,5.67,5.65,3.51
12138,1.2,Very Good,D,SI2,63.2,60.0,6.65,6.54,4.17
34670,0.31,Ideal,E,VS2,62.9,56.0,4.33,4.29,2.71
12583,1.07,Ideal,H,SI1,61.0,56.0,6.6,6.68,4.05
37357,0.4,Very Good,G,VVS2,62.5,60.0,4.65,4.7,2.92
25558,2.15,Ideal,I,SI2,61.7,55.0,8.24,8.43,5.14
41544,0.5,Good,D,SI1,64.1,56.0,5.03,4.98,3.21
7516,1.01,Good,H,SI1,60.3,64.0,6.49,6.52,3.92
48072,0.72,Ideal,J,SI1,62.7,56.0,5.75,5.67,3.58
4585,0.8,Very Good,F,VS2,62.3,57.0,5.91,5.94,3.69
45379,0.5,Ideal,H,SI1,61.3,56.0,5.12,5.16,3.15
3539,0.73,Ideal,G,VS1,60.7,57.0,5.85,5.81,3.54
6138,1.13,Premium,I,SI2,62.2,59.0,6.67,6.61,4.13
46464,0.5,Premium,E,VS1,62.8,59.0,5.09,5.0,3.17
8004,1.01,Premium,G,SI2,62.5,60.0,6.39,6.34,3.98
4153,1.07,Premium,G,I1,62.3,60.0,6.55,6.51,4.07
22701,0.3,Fair,E,SI1,64.5,49.0,4.28,4.25,2.75
21490,1.5,Ideal,I,VS2,62.6,57.0,7.26,7.31,4.56
48651,0.36,Premium,G,SI1,61.8,59.0,4.55,4.57,2.82
32310,0.36,Very Good,E,VS2,62.8,56.0,4.51,4.54,2.84
18535,1.51,Premium,J,VS2,59.6,60.0,7.58,7.48,4.49
31340,0.35,Very Good,F,VS1,61.9,56.0,4.5,4.53,2.79
41372,0.51,Very Good,G,SI1,60.3,61.0,5.12,5.19,3.11
2063,0.32,Premium,G,VS2,62.1,60.0,4.34,4.39,2.71
13134,1.11,Premium,H,SI1,61.1,60.0,6.68,6.62,4.06
46004,0.57,Ideal,H,VS2,61.7,55.0,5.37,5.34,3.3
33952,0.23,Very Good,E,VVS2,62.7,59.0,3.93,3.95,2.47
39026,0.43,Very Good,G,VVS2,62.2,55.0,4.81,4.84,3.0
73,0.3,Premium,H,SI1,62.5,57.0,4.29,4.25,2.67
24773,1.51,Premium,F,VS1,62.7,59.0,7.31,7.23,4.56
4007,0.9,Very Good,F,SI2,61.4,57.0,6.21,6.24,3.82
16803,1.57,Very Good,J,SI2,62.1,60.0,7.37,7.41,4.59
22914,1.5,Premium,I,VVS1,62.4,60.0,7.29,7.32,4.56
21780,1.57,Premium,I,VS2,62.6,58.0,7.4,7.36,4.62
20813,1.08,Ideal,H,VVS1,61.8,57.0,6.55,6.59,4.06
45202,0.51,Premium,E,VS2,61.0,60.0,5.12,5.17,3.14
43989,0.21,Premium,E,SI2,61.9,56.0,3.84,3.82,2.37
1871,0.82,Ideal,I,VS1,61.6,56.0,6.05,6.01,3.72
48110,0.5,Premium,G,VVS2,60.9,59.0,5.12,5.09,3.11
21071,1.0,Very Good,F,IF,63.9,56.0,6.31,6.34,4.04
39330,0.51,Premium,G,SI1,61.4,58.0,5.17,5.14,3.16
31936,0.3,Ideal,F,VS2,61.8,57.0,4.33,4.31,2.67
23894,1.57,Very Good,F,SI1,60.3,57.0,7.55,7.6,4.57
35694,0.3,Premium,D,VS2,60.5,58.0,4.38,4.35,2.64
9398,1.03,Premium,F,SI2,60.7,60.0,6.52,6.47,3.94
15673,1.01,Very Good,F,VS2,58.8,59.0,6.55,6.59,3.86
51239,0.7,Good,G,VS2,63.8,59.0,5.51,5.55,3.53
30111,0.32,Ideal,G,VS2,61.4,55.0,4.46,4.4,2.72
13217,1.18,Premium,G,SI1,62.1,59.0,6.75,6.71,4.18
18658,1.11,Premium,F,VS1,60.7,59.0,6.64,6.61,4.02
3456,0.78,Ideal,D,SI1,62.2,55.0,5.92,5.95,3.69
41564,0.51,Premium,E,SI1,62.6,60.0,5.13,5.06,3.2
49716,0.72,Premium,I,SI1,61.5,59.0,5.73,5.78,3.54
31721,0.4,Very Good,J,VVS1,61.2,55.0,4.75,4.8,2.92
10166,1.03,Premium,E,SI2,61.8,56.0,6.5,6.47,4.01
17275,1.07,Ideal,G,VS1,61.8,57.0,6.58,6.52,4.05
40514,0.5,Good,F,SI1,57.9,62.0,5.18,5.21,3.01
25875,2.0,Good,J,VS1,62.4,58.0,8.01,8.08,5.02
39214,0.42,Very Good,D,VS1,60.7,60.0,4.81,4.88,2.94
7204,0.86,Very Good,D,VS2,62.8,55.0,6.07,6.13,3.83
30747,0.38,Very Good,E,VS2,61.2,56.0,4.67,4.71,2.87
41821,0.5,Ideal,D,SI2,61.0,57.0,5.15,5.12,3.13
1716,0.32,Premium,I,VVS2,60.7,59.0,4.4,4.43,2.68
22603,1.35,Ideal,G,VS1,62.7,57.0,7.02,7.07,4.42
33502,0.32,Very Good,F,VS2,63.2,58.0,4.35,4.32,2.74
38028,0.4,Very Good,D,VVS2,62.2,62.0,4.68,4.71,2.92
39959,0.33,Premium,D,SI2,61.6,59.0,4.41,4.42,2.72
40673,0.5,Fair,H,VS1,66.5,60.0,4.93,4.85,3.25
14971,1.0,Good,F,VS2,62.1,61.0,6.31,6.38,3.94
6335,1.0,Premium,J,VS1,62.8,57.0,6.39,6.35,4.0
8258,0.92,Premium,E,SI1,61.3,58.0,6.19,6.25,3.81
26506,1.51,Very Good,E,VS1,59.5,59.0,7.48,7.54,4.47
41679,0.54,Very Good,H,SI1,63.3,57.0,5.22,5.15,3.28
16677,1.01,Very Good,E,VS2,62.7,57.0,6.31,6.36,3.97
8580,1.13,Very Good,G,SI2,60.0,61.0,6.71,6.78,4.05
2624,0.9,Good,G,SI1,57.7,62.0,6.29,6.23,3.61
28540,0.3,Premium,E,SI1,60.6,58.0,4.34,4.3,2.62
4450,0.91,Premium,F,SI2,61.4,60.0,6.23,6.21,3.82
47768,0.55,Ideal,D,VS2,62.8,57.0,5.27,5.24,3.3
43003,0.52,Very Good,E,SI1,61.0,61.0,5.17,5.19,3.16
5501,0.74,Ideal,F,VS1,61.7,56.0,5.79,5.87,3.6
18575,1.51,Premium,G,SI1,62.3,59.0,7.29,7.21,4.52
7647,1.01,Premium,G,SI2,60.1,59.0,6.45,6.39,3.86
16544,1.0,Premium,F,VS2,62.7,58.0,6.4,6.33,3.99
51285,0.57,Ideal,F,VVS2,62.1,56.0,5.35,5.31,3.31
36546,0.4,Premium,F,SI1,62.5,59.0,4.71,4.67,2.93
42209,0.52,Very Good,D,SI2,62.9,56.0,5.14,5.17,3.24
33049,0.3,Ideal,F,VVS1,61.6,55.0,4.33,4.37,2.68
46100,0.55,Ideal,E,VS2,62.2,54.0,5.29,5.26,3.28
21566,2.68,Very Good,I,I1,63.5,56.0,8.81,8.77,5.58
24394,2.18,Premium,H,SI2,59.4,61.0,8.49,8.45,0.0
27716,0.36,Premium,E,SI2,62.6,57.0,4.54,4.5,2.83
10856,1.13,Premium,H,SI2,60.7,54.0,6.82,6.72,4.11
33523,0.47,Fair,E,SI1,67.9,56.0,4.84,4.65,3.24
16314,1.01,Good,G,VS1,63.7,56.0,6.37,6.29,4.03
23199,1.14,Ideal,E,VVS2,61.6,57.0,6.68,6.73,4.13
23742,2.0,Very Good,J,SI2,59.8,60.0,8.09,8.13,4.85
29384,0.31,Premium,E,SI1,62.9,58.0,4.33,4.29,2.71
49377,0.5,Ideal,E,VS2,60.5,56.0,5.18,5.16,3.13
26904,2.26,Ideal,I,SI1,62.4,57.0,8.43,8.37,5.24
43374,0.5,Good,F,VS2,60.9,64.0,5.12,5.1,3.11
38395,0.39,Premium,G,VVS2,60.7,61.0,4.73,4.7,2.86
25270,1.55,Ideal,G,VS2,61.6,55.0,7.45,7.48,4.6
17821,1.33,Ideal,I,VS2,62.5,54.0,7.02,7.05,4.4
49181,0.72,Premium,I,VVS2,62.0,56.0,5.75,5.73,3.56
21187,1.22,Ideal,G,VS1,62.0,56.0,6.83,6.88,4.24
22986,1.87,Premium,H,SI2,62.5,58.0,7.86,7.81,4.9
4599,1.02,Ideal,I,SI1,62.9,57.0,6.41,6.37,4.02
36772,0.3,Ideal,E,VVS1,61.4,56.0,4.37,4.33,2.67
34362,0.41,Premium,F,VS2,60.3,58.0,4.8,4.85,2.91
21462,1.52,Premium,I,VS1,61.1,58.0,7.44,7.38,4.53
2798,0.76,Very Good,E,SI1,60.4,58.0,5.91,5.97,3.59
19215,1.25,Very Good,F,SI1,61.4,56.0,6.91,6.94,4.25
8235,1.02,Very Good,F,SI2,60.0,57.0,6.53,6.57,3.93
46595,0.54,Ideal,F,VS2,61.4,57.0,5.25,5.2,3.21
50795,0.71,Good,I,VS1,63.3,56.0,5.65,5.69,3.59
28842,0.41,Very Good,E,SI2,61.9,55.0,4.77,4.8,2.96
13921,1.02,Ideal,H,VS2,62.4,57.0,6.4,6.35,3.98
42149,0.5,Ideal,F,SI1,62.7,57.0,5.06,5.09,3.18
1928,0.72,Very Good,F,VS1,63.2,57.0,5.69,5.73,3.61
31624,0.3,Ideal,H,SI1,62.2,57.0,4.26,4.29,2.66
31402,0.3,Ideal,G,VVS1,62.0,58.0,4.27,4.31,2.66
31600,0.2,Premium,D,VS2,62.3,60.0,3.73,3.68,2.31
43696,0.5,Good,D,SI1,63.6,54.0,5.02,5.08,3.21
37978,0.51,Very Good,J,VS2,58.0,62.0,5.24,5.27,3.05
29117,0.34,Ideal,H,VS2,62.6,54.0,4.5,4.45,2.8
8005,1.01,Premium,G,SI2,61.0,58.0,6.48,6.43,3.94
52542,0.72,Very Good,I,VVS2,61.7,55.0,5.76,5.81,3.57
7015,0.92,Good,D,SI1,63.6,57.0,6.09,6.14,3.89
17693,1.27,Premium,G,SI1,61.4,59.0,6.98,6.94,4.27
45793,0.51,Very Good,G,VS1,63.4,57.0,5.08,5.04,3.21
24101,1.33,Ideal,G,VVS1,62.2,54.0,7.02,7.06,4.38
513,0.61,Ideal,E,VVS2,61.3,54.0,5.51,5.59,3.4
31937,0.3,Ideal,F,VS2,62.3,57.0,4.33,4.3,2.69
34034,0.3,Very Good,G,IF,62.3,55.0,4.31,4.33,2.69
23868,2.02,Premium,F,SI2,61.0,59.0,8.2,8.13,4.98
22399,2.77,Premium,H,I1,62.6,62.0,8.93,8.83,5.56
51738,0.61,Very Good,G,VVS2,62.4,55.0,5.44,5.47,3.4
37118,0.42,Premium,D,SI1,61.5,58.0,4.83,4.8,2.96
18648,1.03,Premium,E,VS1,61.5,58.0,6.55,6.43,3.99
25885,1.54,Premium,E,VS2,62.3,58.0,7.31,7.39,4.58
20989,1.02,Very Good,F,VVS2,60.9,56.0,6.44,6.5,3.94
41367,0.5,Very Good,F,SI1,63.2,57.0,5.03,5.06,3.19
19517,1.06,Premium,G,VVS2,59.6,58.0,6.65,6.61,3.95
37719,0.34,Ideal,G,VVS2,61.1,57.0,4.52,4.48,2.75
23018,0.4,Ideal,F,I1,63.3,60.0,4.68,4.64,2.95
4790,1.0,Good,E,SI1,57.6,65.0,6.47,6.44,3.72
30169,0.27,Very Good,D,VVS1,62.3,54.0,4.18,4.21,2.61
42611,0.32,Very Good,H,VS2,62.8,55.0,4.38,4.41,2.76
4995,0.7,Ideal,F,VVS2,61.9,54.8,5.68,5.72,3.53
12643,1.01,Very Good,G,VS2,63.1,55.0,6.38,6.36,4.02
48517,0.58,Ideal,E,VS2,61.6,55.0,5.38,5.33,3.3
31558,0.38,Very Good,G,VS2,60.1,61.0,4.63,4.66,2.79
40094,0.33,Ideal,G,VVS1,61.7,56.0,4.47,4.45,2.75
22707,0.35,Premium,H,SI1,60.0,61.0,4.6,4.57,2.75
18610,1.21,Ideal,D,SI1,63.0,57.0,6.82,6.76,4.28
15108,1.01,Very Good,F,VS2,61.0,57.0,6.42,6.5,3.94
20055,0.31,Very Good,F,VS2,61.4,62.0,4.32,4.34,2.66
26949,2.06,Premium,G,SI2,61.7,58.0,8.2,8.15,5.04
30388,0.33,Ideal,H,VVS1,61.6,55.0,4.45,4.48,2.75
40384,0.53,Very Good,F,SI2,62.5,57.0,5.11,5.17,3.21
50063,0.8,Premium,J,VS1,61.6,60.0,5.94,5.88,3.64
16970,1.08,Very Good,G,VS2,60.6,58.0,6.65,6.71,4.05
9124,0.91,Very Good,G,VS1,63.1,61.0,6.13,6.07,3.85
91,0.86,Fair,E,SI2,55.1,69.0,6.45,6.33,3.52
43997,0.3,Good,F,SI2,63.3,55.0,4.29,4.33,2.73
16351,0.3,Very Good,H,VS2,63.5,58.0,4.27,4.24,2.7
33930,0.33,Very Good,I,VS2,62.6,58.0,4.34,4.42,2.74
49541,0.72,Very Good,F,SI2,58.5,60.0,5.86,5.93,3.45
45079,0.54,Good,D,VS2,60.9,60.0,5.28,5.36,3.24
